id,pred
2023_1101_1340,0.643937806
2023_1101_1341,0.759359758
2023_1101_1342,0.930123545
2023_1101_1343,0.192808317
2023_1101_1344,0.087682052
2023_1101_1345,0.021913853
2023_1101_1346,0.415289416
2023_1101_1347,0.401502263
2023_1101_1348,0.761212808
2023_1101_1349,0.528678519
2023_1101_1350,0.437778509
2023_1101_1351,0.502381982
2023_1101_1352,0.580242149
2023_1101_1353,0.075465304
2023_1101_1354,0.836803747
2023_1101_1355,0.430426972
2023_1101_1356,0.513887034
2023_1101_1357,0.803868684
2023_1101_1358,0.061532696
2023_1101_1359,0.253984842
2023_1101_1360,0.662001394
2023_1101_1361,0.040848335
2023_1101_1362,0.233357016
2023_1101_1363,0.274186757
2023_1101_1364,0.15924204
2023_1101_1365,0.14132172
2023_1101_1367,0.769568571
2023_1101_1368,0.671604878
2023_1101_1369,0.612811722
2023_1101_1370,0.33456599
2023_1101_1371,0.169064014
2023_1101_1372,0.294205974
2023_1101_1373,0.526649887
2023_1101_1374,0.676405742
2023_1101_1375,0.464475126
2023_1101_1376,0.955787365
2023_1101_1377,0.56928061
2023_1101_1378,0.649118616
2023_1101_1379,0.136953475
2023_1101_1380,0.127333334
2023_1101_1381,0.176280741
2023_1101_1382,0.562502027
2023_1101_1383,0.885437904
2023_1101_1384,0.834954435
2023_1101_1385,0.221597015
2023_1101_1386,0.4974929
2023_1101_1387,0.19771886
2023_1101_1388,0.027014447
2023_1101_1389,0.797766772
2023_1101_1390,0.237448174
2023_1101_1391,0.451044676
2023_1101_1392,0.892565256
2023_1101_1393,0.309358659
2023_1101_1394,0.284203706
2023_1101_1395,0.061115384
2023_1101_1396,0.36988893
2023_1101_1397,0.017069111
2023_1101_1398,0.616210563
2023_1101_1399,0.712466909
2023_1101_1400,0.02105601
2023_1101_1401,0.059374833
2023_1101_1402,0.576040025
2023_1101_1403,0.13692251
2023_1101_1404,0.552631908
2023_1101_1405,0.098847046
2023_1101_1406,0.305266115
2023_1101_1407,0.262761771
2023_1101_1408,0.232004241
2023_1101_1409,0.920311091
2023_1101_1410,0.646459537
2023_1101_1411,0.787357997
2023_1101_1412,0.075964913
2023_1101_1413,0.370656528
2023_1101_1414,0.147032219
2023_1101_1415,0.314904695
2023_1101_1416,0.125946835
2023_1101_1417,0.011582306
2023_1101_1418,0.140286859
2023_1101_1419,0.791019334
2023_1101_1420,0.584017235
2023_1101_1421,0.252937484
2023_1101_1422,0.237493762
2023_1101_1423,0.317055631
2023_1101_1424,0.189756164
2023_1101_1425,0.246236841
2023_1101_1426,0.714690835
2023_1101_1427,0.857872466
2023_1101_1428,0.140209945
2023_1101_1429,0.045869135
2023_1101_1430,0.105565151
2023_1101_1431,0.540596107
2023_1101_1433,0.074477698
2023_1101_1434,0.821435079
2023_1101_1435,0.222128779
2023_1101_1436,0.227468615
2023_1101_1437,0.183284483
2023_1101_1438,0.060634573
2023_1101_1439,0.852029052
2023_1101_1440,0.366917068
2023_1101_1441,0.543372746
2023_1101_1442,0.639010497
2023_1101_1443,0.490161724
2023_1101_1444,0.862019483
2023_1101_1447,0.740816338
2023_1101_1448,0.207536113
2023_1101_1449,0.325774032
2023_1101_1450,0.172486538
2023_1101_1451,0.538934051
2023_1101_1452,0.078987676
2023_1101_1453,0.987626514
2023_1101_1454,0.427891418
2023_1101_1455,0.267417014
2023_1101_1456,0.829308814
2023_1101_1457,0.679485563
2023_1101_1458,0.200758401
2023_1101_1459,0.552117464
2023_1101_1460,0.375769474
2023_1101_1461,0.576956586
2023_1101_1462,0.048872639
2023_1101_1463,0.08217794
2023_1101_1464,0.16880362
2023_1101_1465,0.372046755
2023_1101_1466,0.655837399
2023_1101_1467,0.7458107
2023_1101_1468,0.707328673
2023_1101_1469,0.46265938
2023_1101_1470,0.390873453
2023_1101_1471,0.787253334
2023_1101_1472,0.427429728
2023_1101_1473,0.895794364
2023_1101_1474,0.503609968
2023_1101_1475,0.642796529
2023_1101_1476,0.839606399
2023_1101_1477,0.806068638
2023_1102_1103,0.201339191
2023_1102_1104,0.012400831
2023_1102_1105,0.809557046
2023_1102_1106,0.957033708
2023_1102_1107,0.943404769
2023_1102_1108,0.750700371
2023_1102_1110,0.731274404
2023_1102_1111,0.441891749
2023_1102_1112,0.024740662
2023_1102_1113,0.174022549
2023_1102_1114,0.894366906
2023_1102_1115,0.885615812
2023_1102_1116,0.077096276
2023_1102_1117,0.793021259
2023_1102_1119,0.650263841
2023_1102_1120,0.100233574
2023_1102_1122,0.912614289
2023_1102_1123,0.390538791
2023_1102_1124,0.059331859
2023_1102_1125,0.307303946
2023_1102_1126,0.938482697
2023_1102_1127,0.837264916
2023_1102_1129,0.077924929
2023_1102_1130,0.59702413
2023_1102_1131,0.74522056
2023_1102_1132,0.816963858
2023_1102_1133,0.127938202
2023_1102_1135,0.592358807
2023_1102_1136,0.467155033
2023_1102_1137,0.813976124
2023_1102_1138,0.621436522
2023_1102_1139,0.471839831
2023_1102_1140,0.174238601
2023_1102_1141,0.912153105
2023_1102_1142,0.863734757
2023_1102_1143,0.907350899
2023_1102_1144,0.65078922
2023_1102_1145,0.794312892
2023_1102_1146,0.938799441
2023_1102_1148,0.913627374
2023_1102_1149,0.835054295
2023_1102_1150,0.328432322
2023_1102_1151,0.459913932
2023_1102_1152,0.859233621
2023_1102_1153,0.106542801
2023_1102_1154,0.914722649
2023_1102_1155,0.110870205
2023_1102_1156,0.444059066
2023_1102_1157,0.801522806
2023_1102_1158,0.055829854
2023_1102_1159,0.178573958
2023_1102_1160,0.188232381
2023_1102_1161,0.370793673
2023_1102_1162,0.944323513
2023_1102_1163,0.022468943
2023_1102_1164,0.957265163
2023_1102_1165,0.366783514
2023_1102_1166,0.059574341
2023_1102_1167,0.84333696
2023_1102_1168,0.337807087
2023_1102_1169,0.899505123
2023_1102_1170,0.704987844
2023_1102_1171,0.794611079
2023_1102_1172,0.449811584
2023_1102_1173,0.140207624
2023_1102_1174,0.690524207
2023_1102_1175,0.970723599
2023_1102_1176,0.799261643
2023_1102_1177,0.684657428
2023_1102_1178,0.619791712
2023_1102_1179,0.083370473
2023_1102_1180,0.482778315
2023_1102_1181,0.05481737
2023_1102_1182,0.293264821
2023_1102_1183,0.9076004
2023_1102_1184,0.429084844
2023_1102_1185,0.922922845
2023_1102_1186,0.297294219
2023_1102_1187,0.580694456
2023_1102_1188,0.342704883
2023_1102_1189,0.925587725
2023_1102_1190,0.729081602
2023_1102_1191,0.972770149
2023_1102_1192,0.72205775
2023_1102_1193,0.753514465
2023_1102_1194,0.032653091
2023_1102_1195,0.547793139
2023_1102_1196,0.197106165
2023_1102_1197,0.967900812
2023_1102_1198,0.683213639
2023_1102_1199,0.770752658
2023_1102_1200,0.267900964
2023_1102_1201,0.562484446
2023_1102_1202,0.118796863
2023_1102_1203,0.590235741
2023_1102_1204,0.568890818
2023_1102_1205,0.530587403
2023_1102_1206,0.401831909
2023_1102_1207,0.827406644
2023_1102_1208,0.54549482
2023_1102_1209,0.80290529
2023_1102_1210,0.524590781
2023_1102_1211,0.017533731
2023_1102_1212,0.370778912
2023_1102_1213,0.176395928
2023_1102_1214,0.954878963
2023_1102_1216,0.979670868
2023_1102_1217,0.517837427
2023_1102_1218,0.279953287
2023_1102_1219,0.817657349
2023_1102_1220,0.158048997
2023_1102_1221,0.926568025
2023_1102_1222,0.007383258
2023_1102_1223,0.941287723
2023_1102_1224,0.507016892
2023_1102_1225,0.797787638
2023_1102_1226,0.779830348
2023_1102_1227,0.842296579
2023_1102_1228,0.081411329
2023_1102_1229,0.822323589
2023_1102_1230,0.899914782
2023_1102_1231,0.079002245
2023_1102_1232,0.152159581
2023_1102_1233,0.086656725
2023_1102_1234,0.107492485
2023_1102_1235,0.090317368
2023_1102_1236,0.565677799
2023_1102_1237,0.97825618
2023_1102_1238,0.880462398
2023_1102_1239,0.698069409
2023_1102_1240,0.735153499
2023_1102_1241,0.132159165
2023_1102_1242,0.03921689
2023_1102_1243,0.069355365
2023_1102_1244,0.26845036
2023_1102_1245,0.085131806
2023_1102_1246,0.082267184
2023_1102_1247,0.689654432
2023_1102_1248,0.835936171
2023_1102_1249,0.948777409
2023_1102_1250,0.731981127
2023_1102_1251,0.067669042
2023_1102_1252,0.410969748
2023_1102_1253,0.485670713
2023_1102_1254,0.990266198
2023_1102_1255,0.370058933
2023_1102_1256,0.518924592
2023_1102_1257,0.923325172
2023_1102_1258,0.299193338
2023_1102_1259,0.871708934
2023_1102_1260,0.801750701
2023_1102_1261,0.543051196
2023_1102_1262,0.171521387
2023_1102_1263,0.787956816
2023_1102_1264,0.838367594
2023_1102_1265,0.815795016
2023_1102_1266,0.038707428
2023_1102_1267,0.113575514
2023_1102_1268,0.083482538
2023_1102_1269,0.610019594
2023_1102_1270,0.922252791
2023_1102_1271,0.617454811
2023_1102_1272,0.062697349
2023_1102_1273,0.657545744
2023_1102_1274,0.084990264
2023_1102_1275,0.768780141
2023_1102_1276,0.169255342
2023_1102_1277,0.13967234
2023_1102_1278,0.777121434
2023_1102_1279,0.472152756
2023_1102_1280,0.135388993
2023_1102_1281,0.11451591
2023_1102_1282,0.859673643
2023_1102_1283,0.444932782
2023_1102_1284,0.972208069
2023_1102_1285,0.511408084
2023_1102_1286,0.216536569
2023_1102_1287,0.576011673
2023_1102_1288,0.760118735
2023_1102_1290,0.980480906
2023_1102_1291,0.817961034
2023_1102_1292,0.378735171
2023_1102_1293,0.65767403
2023_1102_1294,0.765479602
2023_1102_1295,0.651585747
2023_1102_1296,0.776509852
2023_1102_1297,0.381600937
2023_1102_1298,0.472075861
2023_1102_1299,0.856019342
2023_1102_1300,0.359586339
2023_1102_1301,0.094511331
2023_1102_1303,0.912657699
2023_1102_1304,0.385337918
2023_1102_1305,0.125902954
2023_1102_1306,0.760858505
2023_1102_1307,0.108762016
2023_1102_1308,0.592620248
2023_1102_1309,0.916599781
2023_1102_1310,0.709906383
2023_1102_1311,0.66982583
2023_1102_1312,0.922164739
2023_1102_1313,0.382832871
2023_1102_1314,0.127163129
2023_1102_1315,0.778915561
2023_1102_1316,0.741303726
2023_1102_1317,0.100401074
2023_1102_1318,0.889978092
2023_1102_1319,0.716084308
2023_1102_1320,0.616649718
2023_1102_1321,0.111939433
2023_1102_1322,0.511612578
2023_1102_1323,0.608345285
2023_1102_1324,0.803732188
2023_1102_1325,0.334020562
2023_1102_1326,0.178169244
2023_1102_1328,0.254628335
2023_1102_1329,0.169275514
2023_1102_1330,0.473253041
2023_1102_1331,0.049444133
2023_1102_1332,0.14549853
2023_1102_1333,0.712839296
2023_1102_1334,0.601808572
2023_1102_1335,0.423589969
2023_1102_1336,0.135969405
2023_1102_1337,0.687329859
2023_1102_1338,0.147248652
2023_1102_1339,0.534543942
2023_1102_1340,0.689894487
2023_1102_1341,0.795158009
2023_1102_1342,0.942443994
2023_1102_1343,0.227104198
2023_1102_1344,0.105727832
2023_1102_1345,0.026821873
2023_1102_1346,0.466298178
2023_1102_1347,0.452127038
2023_1102_1348,0.796809157
2023_1102_1349,0.579804148
2023_1102_1350,0.489238299
2023_1102_1351,0.553953449
2023_1102_1352,0.629692263
2023_1102_1353,0.091248242
2023_1102_1354,0.863157367
2023_1102_1355,0.481763094
2023_1102_1356,0.56529787
2023_1102_1357,0.834488854
2023_1102_1358,0.074636981
2023_1102_1359,0.295183144
2023_1102_1360,0.70668859
2023_1102_1361,0.04978125
2023_1102_1362,0.272431221
2023_1102_1363,0.31726835
2023_1102_1364,0.188965034
2023_1102_1365,0.168369677
2023_1102_1367,0.804239646
2023_1102_1368,0.715567914
2023_1102_1369,0.660668792
2023_1102_1370,0.382139731
2023_1102_1371,0.200183801
2023_1102_1372,0.338964088
2023_1102_1373,0.577819844
2023_1102_1374,0.719994031
2023_1102_1375,0.516191836
2023_1102_1376,0.96375914
2023_1102_1377,0.61917453
2023_1102_1378,0.694723621
2023_1102_1379,0.163324402
2023_1102_1380,0.152178493
2023_1102_1381,0.208395763
2023_1102_1382,0.612646883
2023_1102_1383,0.904831064
2023_1102_1384,0.861557283
2023_1102_1385,0.259368274
2023_1102_1386,0.549116306
2023_1102_1387,0.232636469
2023_1102_1388,0.033026267
2023_1102_1389,0.829137094
2023_1102_1390,0.276959939
2023_1102_1391,0.502669641
2023_1102_1392,0.910873339
2023_1102_1393,0.355261654
2023_1102_1394,0.32814763
2023_1102_1395,0.074137817
2023_1102_1396,0.41932036
2023_1102_1397,0.020915263
2023_1102_1398,0.663877954
2023_1102_1399,0.75297172
2023_1102_1400,0.025776964
2023_1102_1401,0.072054853
2023_1102_1402,0.625665811
2023_1102_1403,0.163288603
2023_1102_1404,0.603109837
2023_1102_1405,0.118891234
2023_1102_1406,0.350870361
2023_1102_1407,0.304802079
2023_1102_1408,0.270931983
2023_1102_1409,0.934239327
2023_1102_1410,0.692246294
2023_1102_1411,0.819978577
2023_1102_1412,0.09184196
2023_1102_1413,0.420122144
2023_1102_1414,0.174950443
2023_1102_1415,0.361200232
2023_1102_1416,0.150568138
2023_1102_1417,0.01421
2023_1102_1418,0.167175313
2023_1102_1419,0.823204361
2023_1102_1420,0.633303677
2023_1102_1421,0.294032857
2023_1102_1422,0.277010357
2023_1102_1423,0.363499606
2023_1102_1424,0.223659571
2023_1102_1425,0.286661286
2023_1102_1426,0.754990097
2023_1102_1427,0.881306403
2023_1102_1428,0.167086521
2023_1102_1429,0.055836105
2023_1102_1430,0.126779978
2023_1102_1431,0.591428049
2023_1102_1433,0.090074209
2023_1102_1434,0.849825107
2023_1102_1435,0.259960406
2023_1102_1436,0.265898815
2023_1102_1437,0.216340341
2023_1102_1438,0.073562582
2023_1102_1439,0.87628751
2023_1102_1440,0.41621368
2023_1102_1441,0.594128123
2023_1102_1442,0.685292331
2023_1102_1443,0.541844683
2023_1102_1444,0.884861431
2023_1102_1447,0.77856875
2023_1102_1448,0.243660914
2023_1102_1449,0.372797986
2023_1102_1450,0.204081585
2023_1102_1451,0.589810356
2023_1102_1452,0.095431248
2023_1102_1453,0.989918075
2023_1102_1454,0.479179547
2023_1102_1455,0.309889061
2023_1102_1456,0.856665435
2023_1102_1457,0.722828993
2023_1102_1458,0.23605486
2023_1102_1459,0.602611699
2023_1102_1460,0.425456147
2023_1102_1461,0.626544641
2023_1102_1462,0.059451579
2023_1102_1463,0.099214114
2023_1102_1464,0.199887005
2023_1102_1465,0.421573621
2023_1102_1466,0.700971428
2023_1102_1467,0.783048682
2023_1102_1468,0.748301597
2023_1102_1469,0.514368104
2023_1102_1470,0.441145882
2023_1102_1471,0.819886297
2023_1102_1472,0.478708822
2023_1102_1473,0.913605433
2023_1102_1474,0.555166856
2023_1102_1475,0.688829331
2023_1102_1476,0.865580136
2023_1102_1477,0.836415242
2023_1103_1104,0.04744539
2023_1103_1105,0.944016143
2023_1103_1106,0.988808743
2023_1103_1107,0.985101968
2023_1103_1108,0.922748931
2023_1103_1110,0.91521523
2023_1103_1111,0.758497071
2023_1103_1112,0.09142903
2023_1103_1113,0.455260664
2023_1103_1114,0.971086017
2023_1103_1115,0.96846657
2023_1103_1116,0.24889308
2023_1103_1117,0.938264877
2023_1103_1119,0.880602123
2023_1103_1120,0.306467441
2023_1103_1122,0.976429966
2023_1103_1123,0.717662722
2023_1103_1124,0.200127342
2023_1103_1125,0.637652862
2023_1103_1126,0.983743802
2023_1103_1127,0.95329006
2023_1103_1129,0.251065928
2023_1103_1130,0.85458524
2023_1103_1131,0.920651157
2023_1103_1132,0.946538838
2023_1103_1133,0.367869499
2023_1103_1135,0.852163379
2023_1103_1136,0.776671899
2023_1103_1137,0.945525149
2023_1103_1138,0.86687374
2023_1103_1139,0.779917442
2023_1103_1140,0.45563327
2023_1103_1141,0.976296826
2023_1103_1142,0.961749881
2023_1103_1143,0.974904607
2023_1103_1144,0.880844889
2023_1103_1145,0.93872017
2023_1103_1146,0.983831518
2023_1103_1148,0.97672209
2023_1103_1149,0.952566253
2023_1103_1150,0.659857966
2023_1103_1151,0.77158033
2023_1103_1152,0.960337726
2023_1103_1153,0.321125056
2023_1103_1154,0.977037382
2023_1103_1155,0.330939769
2023_1103_1156,0.760102376
2023_1103_1157,0.941242641
2023_1103_1158,0.189993515
2023_1103_1159,0.463044086
2023_1103_1160,0.479114281
2023_1103_1161,0.700385003
2023_1103_1162,0.985354325
2023_1103_1163,0.083558545
2023_1103_1164,0.988871019
2023_1103_1165,0.696757531
2023_1103_1166,0.200822394
2023_1103_1167,0.955264234
2023_1103_1168,0.669265166
2023_1103_1169,0.972606753
2023_1103_1170,0.90457368
2023_1103_1171,0.938825131
2023_1103_1172,0.764320313
2023_1103_1173,0.39278483
2023_1103_1174,0.89848619
2023_1103_1175,0.992454317
2023_1103_1176,0.940454992
2023_1103_1177,0.895967833
2023_1103_1178,0.86606549
2023_1103_1179,0.265131851
2023_1103_1180,0.787351018
2023_1103_1181,0.187029917
2023_1103_1182,0.622075102
2023_1103_1183,0.974977205
2023_1103_1184,0.74882575
2023_1103_1185,0.979380521
2023_1103_1186,0.626616655
2023_1103_1187,0.846000446
2023_1103_1188,0.674076718
2023_1103_1189,0.980135436
2023_1103_1190,0.914347582
2023_1103_1191,0.992992759
2023_1103_1192,0.9115442
2023_1103_1193,0.923818026
2023_1103_1194,0.118086943
2023_1103_1195,0.827741312
2023_1103_1196,0.493366723
2023_1103_1197,0.991708878
2023_1103_1198,0.895343636
2023_1103_1199,0.930248403
2023_1103_1200,0.59209841
2023_1103_1201,0.836059546
2023_1103_1202,0.348434459
2023_1103_1203,0.851053186
2023_1103_1204,0.839602369
2023_1103_1205,0.817641271
2023_1103_1206,0.727129525
2023_1103_1207,0.950041041
2023_1103_1208,0.826414951
2023_1103_1209,0.941722673
2023_1103_1210,0.814026371
2023_1103_1211,0.066112745
2023_1103_1212,0.700371725
2023_1103_1213,0.459336626
2023_1103_1214,0.988227904
2023_1103_1216,0.994795984
2023_1103_1217,0.80989458
2023_1103_1218,0.606649948
2023_1103_1219,0.946773378
2023_1103_1220,0.42681169
2023_1103_1221,0.980412338
2023_1103_1222,0.028659717
2023_1103_1223,0.984519085
2023_1103_1224,0.803136603
2023_1103_1225,0.939939851
2023_1103_1226,0.933554875
2023_1103_1227,0.954927423
2023_1103_1228,0.260113511
2023_1103_1229,0.948344215
2023_1103_1230,0.972727455
2023_1103_1231,0.253877865
2023_1103_1232,0.415853869
2023_1103_1233,0.273445365
2023_1103_1234,0.323295338
2023_1103_1235,0.282555487
2023_1103_1236,0.837831805
2023_1103_1237,0.994427854
2023_1103_1238,0.966906393
2023_1103_1239,0.901683057
2023_1103_1240,0.916741418
2023_1103_1241,0.376587968
2023_1103_1242,0.139350398
2023_1103_1243,0.228167303
2023_1103_1244,0.592774332
2023_1103_1245,0.269603739
2023_1103_1246,0.262311549
2023_1103_1247,0.89811465
2023_1103_1248,0.952855326
2023_1103_1249,0.986572592
2023_1103_1250,0.915494108
2023_1103_1251,0.223547122
2023_1103_1252,0.734580383
2023_1103_1253,0.78928359
2023_1103_1254,0.997528153
2023_1103_1255,0.699723457
2023_1103_1256,0.810564125
2023_1103_1257,0.979494698
2023_1103_1258,0.628737217
2023_1103_1259,0.964225825
2023_1103_1260,0.941321852
2023_1103_1261,0.824997136
2023_1103_1262,0.450924081
2023_1103_1263,0.936469608
2023_1103_1264,0.953650084
2023_1103_1265,0.946142895
2023_1103_1266,0.137726584
2023_1103_1267,0.336979756
2023_1103_1268,0.26541749
2023_1103_1269,0.861205642
2023_1103_1270,0.979190203
2023_1103_1271,0.86491236
2023_1103_1272,0.209698833
2023_1103_1273,0.883944071
2023_1103_1274,0.269245754
2023_1103_1275,0.929522751
2023_1103_1276,0.446958161
2023_1103_1277,0.391724592
2023_1103_1278,0.932573816
2023_1103_1279,0.780132892
2023_1103_1280,0.383154023
2023_1103_1281,0.339062373
2023_1103_1282,0.960476244
2023_1103_1283,0.76074701
2023_1103_1284,0.992845045
2023_1103_1285,0.805899909
2023_1103_1286,0.522978899
2023_1103_1287,0.843481972
2023_1103_1288,0.926305499
2023_1103_1290,0.995006416
2023_1103_1291,0.946875997
2023_1103_1292,0.707448702
2023_1103_1293,0.884002508
2023_1103_1294,0.928302737
2023_1103_1295,0.881212454
2023_1103_1296,0.932351666
2023_1103_1297,0.709959374
2023_1103_1298,0.780079965
2023_1103_1299,0.959322779
2023_1103_1300,0.690142446
2023_1103_1301,0.292802906
2023_1103_1303,0.976442493
2023_1103_1304,0.713203386
2023_1103_1305,0.363608855
2023_1103_1306,0.926582267
2023_1103_1307,0.326182118
2023_1103_1308,0.852299741
2023_1103_1309,0.977576463
2023_1103_1310,0.906605483
2023_1103_1311,0.889470388
2023_1103_1312,0.979165179
2023_1103_1313,0.711032518
2023_1103_1314,0.366251344
2023_1103_1315,0.933224109
2023_1103_1316,0.919138654
2023_1103_1317,0.306862041
2023_1103_1318,0.969776992
2023_1103_1319,0.909130638
2023_1103_1320,0.864513783
2023_1103_1321,0.33333567
